Village,hhid,dogid,sex,birthdate,deathdate,deathcause,encdate,alive,dead,age,pregnant,pups,exitdate,bcs2,year,roundyrs,lagvacc,deathage2,_st,_d,_t,_t0,sch1,sch2,sch3,sch4,sch5,sch6,sch7,sch8,sch9,sch10,sch11,sch12,sch13,sch14,sch15,sch16,sch17,sca1,sca2,sca3,sca4,sca5,sca6,sca7,sca8,sca9,sca10,sca11,sca12,sca13,sca14,sca15,sca16,sca17
Iyogelo,Ihh036,i068,female,12/15/2003,15/09/2012,sick,11/15/2011,1,0,96,0,0,15/09/2012,4,2011,1,0,106.5666656,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh036,i068,female,12/15/2003,15/09/2012,sick,11/23/2012,0,1,,0,0,15/09/2012,,2012,2,0,106.5666656,1,1,2,1,0,0.789064152,-0.283950338,-0.264674466,-0.606265704,0,-0.400067242,0.712165127,-0.137020198,0,-0.16303237,-0.138350344,-0.166386204,-0.099807834,-0.102572805,-0.075389839,0.894086813,0,2.471281218,0.287602455,0.189358947,-1.434094912,0,0.348394144,2.204108398,1.005414,0,0.096250843,-0.86793607,-1.202712537,-1.372475378,-1.156173558,-0.431929839,6.958877251
Iyogelo,Ihh036,i068,female,12/15/2003,15/09/2012,sick,11/18/2013,0,1,,0,0,15/09/2012,,2013,3,0,106.5666656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i069,male,12/15/2005,15/06/2011,sick,12/3 /2010,1,0,60,0,0,15/06/2011,3,2010,0,0,66.93333435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i069,male,12/15/2005,15/06/2011,sick,11/15/2011,0,1,,0,0,15/06/2011,,2011,1,0,66.93333435,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,0.565986976,-0.24751288,-0.133920167,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,0.95313284,0,2.66102525,0.248562033,0.251113435,0.836106641,0,1.206634565,-0.064713518,0.579332845,0,-0.548967713,-0.947391428,-0.398866283,-0.849300649,0.086167987,0.182806349,7.302416244
Iyogelo,Ihh037,i069,male,12/15/2005,15/06/2011,sick,11/21/2012,0,1,,0,0,15/06/2011,,2012,2,0,66.93333435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i069,male,12/15/2005,15/06/2011,sick,11/13/2013,0,1,,0,0,15/06/2011,,2013,3,0,66.93333435,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i070,female,4 /15/2010,15/07/2013,road kill,12/3 /2010,1,0,8,0,0,15/07/2013,3,2010,0,0,39.56666565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i070,female,4 /15/2010,15/07/2013,road kill,11/15/2011,1,0,20,0,0,15/07/2013,3,2011,1,0,39.56666565,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i070,female,4 /15/2010,15/07/2013,road kill,11/21/2012,1,0,32,0,0,15/07/2013,4,2012,2,0,39.56666565,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i070,female,4 /15/2010,15/07/2013,road kill,11/13/2013,0,1,,0,0,15/07/2013,,2013,3,0,39.56666565,1,1,3,2,0,0.799279427,-0.276526989,-0.259540437,-0.625506825,0,-0.397754328,0.748617215,-0.129139671,0,-0.163762852,0.897990507,-0.197514361,-0.131366631,-0.143506066,-0.0722459,-0.10822485,0,1.781089026,0.030520017,-0.053804409,-1.477964071,0,-0.113460113,1.888432335,0.579981166,0,-0.09190146,4.646461707,-1.847994749,-2.097372875,-2.076757489,-0.857082069,-0.291364787
Iyogelo,Ihh037,i071,male,9 /15/2010,15/03/2011,sick,12/3 /2010,1,0,3,0,0,15/03/2011,3,2010,0,0,6.033333302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i071,male,9 /15/2010,15/03/2011,sick,11/15/2011,0,1,,0,0,15/03/2011,,2011,1,0,6.033333302,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,0.565986976,-0.24751288,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,1.915474709,-0.181195132,0.047455505,0.697878568,0,0.932637642,-0.210520736,0.407477358,0,1.553101472,-1.180432475,-0.867425213,-1.272963448,-0.498444101,-0.284708196,0.047971587
Iyogelo,Ihh037,i071,male,9 /15/2010,15/03/2011,sick,11/21/2012,0,1,,0,0,15/03/2011,,2012,2,0,6.033333302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i071,male,9 /15/2010,15/03/2011,sick,11/13/2013,0,1,,0,0,15/03/2011,,2013,3,0,6.033333302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i072,female,9 /15/2010,15/12/2010,sick,12/3 /2010,1,0,3,0,0,15/12/2010,3,2010,0,0,3.033333302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i072,female,9 /15/2010,15/12/2010,sick,11/15/2011,0,1,,0,0,15/12/2010,,2011,1,0,3.033333302,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,-0.588383044,0,0.565986976,-0.24751288,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,1.795769105,-0.126404768,-0.025803595,-1.426499072,0,1.192332933,0.147024172,0.75229291,0,1.740881275,-1.145175385,-1.041322744,-1.039821463,-0.58730971,-0.473382542,0.097523316
Iyogelo,Ihh037,i072,female,9 /15/2010,15/12/2010,sick,11/21/2012,0,1,,0,0,15/12/2010,,2012,2,0,3.033333302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh037,i072,female,9 /15/2010,15/12/2010,sick,11/13/2013,0,1,,0,0,15/12/2010,,2013,3,0,3.033333302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh038,i073,male,6 /15/2010,15/08/2011,hyena,12/3 /2010,1,0,5.5,0,0,15/08/2011,4,2010,0,0,14.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh038,i073,male,6 /15/2010,15/08/2011,hyena,11/29/2011,0,1,,0,0,15/08/2011,,2011,1,0,14.19999981,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,-0.434013024,0.75248712,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,1.833566124,-0.002943289,0.171420529,0.600028952,0,-0.157212864,1.893571681,0.649371876,0,2.095534422,-0.704995524,-0.670193302,-0.933080317,-0.62947008,0.183879645,0.462214832
Iyogelo,Ihh038,i073,male,6 /15/2010,15/08/2011,hyena,11/21/2012,0,1,,0,0,15/08/2011,,2012,2,0,14.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh038,i073,male,6 /15/2010,15/08/2011,hyena,11/13/2013,0,1,,0,0,15/08/2011,,2013,3,0,14.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh038,i074,male,6 /15/2010,15/08/2011,sick,12/3 /2010,1,0,5.5,0,0,15/08/2011,4,2010,0,0,14.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh038,i074,male,6 /15/2010,15/08/2011,sick,11/29/2011,0,1,,0,0,15/08/2011,,2011,1,0,14.19999981,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,-0.434013024,0.75248712,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,1.833566124,-0.002943289,0.171420529,0.600028952,0,-0.157212864,1.893571681,0.649371876,0,2.095534422,-0.704995524,-0.670193302,-0.933080317,-0.62947008,0.183879645,0.462214832
Iyogelo,Ihh038,i074,male,6 /15/2010,15/08/2011,sick,11/21/2012,0,1,,0,0,15/08/2011,,2012,2,0,14.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh038,i074,male,6 /15/2010,15/08/2011,sick,11/13/2013,0,1,,0,0,15/08/2011,,2013,3,0,14.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh039,i075,male,9 /15/2010,15/01/2011,sick,12/3 /2010,1,0,3,0,0,15/01/2011,3,2010,0,0,4.066666603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh039,i075,male,9 /15/2010,15/01/2011,sick,11/15/2011,0,1,,0,0,15/01/2011,,2011,1,0,4.066666603,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,0.565986976,-0.24751288,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,1.915474709,-0.181195132,0.047455505,0.697878568,0,0.932637642,-0.210520736,0.407477358,0,1.553101472,-1.180432475,-0.867425213,-1.272963448,-0.498444101,-0.284708196,0.047971587
Iyogelo,Ihh039,i075,male,9 /15/2010,15/01/2011,sick,11/22/2012,0,1,,0,0,15/01/2011,,2012,2,0,4.066666603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh039,i075,male,9 /15/2010,15/01/2011,sick,11/13/2013,0,1,,0,0,15/01/2011,,2013,3,0,4.066666603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i076,female,6 /15/2010,15/01/2011,sick,12/3 /2010,1,0,6,0,0,15/01/2011,2,2010,0,0,7.133333206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i076,female,6 /15/2010,15/01/2011,sick,11/15/2011,0,1,,0,0,15/01/2011,,2011,1,0,7.133333206,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,-0.588383044,0,-0.434013024,-0.24751288,-0.133920167,0,-0.264387234,0.876664777,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,1.467591528,-0.33649989,-0.334140318,-1.014281068,0,-2.6026497,-2.625103955,-2.036284315,0,-0.731834449,4.553984398,-1.104319614,-0.824573554,-0.518225011,-1.217264684,-0.314079099
Iyogelo,Ihh040,i076,female,6 /15/2010,15/01/2011,sick,11/21/2012,0,1,,0,0,15/01/2011,,2012,2,0,7.133333206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i076,female,6 /15/2010,15/01/2011,sick,11/18/2013,0,1,,0,0,15/01/2011,,2013,3,0,7.133333206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i077,female,12/15/2007,15/06/2011,hyena,12/3 /2010,1,0,36,1,0,15/06/2011,4,2010,0,0,42.59999847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i077,female,12/15/2007,15/06/2011,hyena,11/15/2011,0,1,,0,0,15/06/2011,,2011,1,0,42.59999847,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,-0.588383044,0,-0.434013024,0.75248712,-0.133920167,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,0.959999379,-0.033620717,-0.04686716,0,2.21254174,0.49145964,0.263768752,-1.247703275,0,-0.013212059,1.461963173,0.638220272,0,0.047947181,-0.47899954,-0.376756183,-0.241638833,9.625344069,0.30944315,0.963080791
Iyogelo,Ihh040,i077,female,12/15/2007,15/06/2011,hyena,11/21/2012,0,1,,0,0,15/06/2011,,2012,2,0,42.59999847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i077,female,12/15/2007,15/06/2011,hyena,11/18/2013,0,1,,0,0,15/06/2011,,2013,3,0,42.59999847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i078,male,12/15/2007,,,12/3 /2010,1,0,36,0,0,18/11/2013,4,2010,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i078,male,12/15/2007,,,11/15/2011,1,0,48,0,0,18/11/2013,5,2011,1,0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i078,male,12/15/2007,,,11/21/2012,1,0,60,0,0,18/11/2013,3,2012,2,0,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh040,i078,male,12/15/2007,,,11/18/2013,1,0,72,0,0,18/11/2013,4,2013,3,0,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh041,i079,male,12/15/2006,,,12/4 /2010,1,0,48,0,0,29/11/2011,5,2010,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh041,i079,male,12/15/2006,,,11/29/2011,1,0,60,0,0,29/11/2011,,2011,1,0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh041,i079,male,12/15/2006,,,11/21/2012,0,1,,0,0,29/11/2011,,2012,2,0,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh041,i079,male,12/15/2006,,,11/15/2013,0,1,,0,0,29/11/2011,,2013,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh041,i080,male,9 /15/2010,15/02/2011,sick,12/4 /2010,1,0,3,0,0,15/02/2011,4,2010,0,0,5.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh041,i080,male,9 /15/2010,15/02/2011,sick,11/29/2011,0,1,,0,0,15/02/2011,,2011,1,0,5.099999905,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,-0.434013024,0.75248712,-0.133920167,0,0.735612766,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,1.833566124,-0.002943289,0.171420529,0.600028952,0,-0.157212864,1.893571681,0.649371876,0,2.095534422,-0.704995524,-0.670193302,-0.933080317,-0.62947008,0.183879645,0.462214832
Iyogelo,Ihh041,i080,male,9 /15/2010,15/02/2011,sick,11/21/2012,0,1,,0,0,15/02/2011,,2012,2,0,5.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh041,i080,male,9 /15/2010,15/02/2011,sick,11/15/2013,0,1,,0,0,15/02/2011,,2013,3,0,5.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh042,i081,male,12/15/2006,,,12/4 /2010,1,0,48,0,0,04/12/2010,5,2010,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh042,i081,male,12/15/2006,,,11/15/2011,0,1,,0,0,04/12/2010,,2011,1,0,,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,-0.434013024,-0.24751288,0.866079833,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,0.966379283,-0.04686716,0,2.776528675,0.556767818,-0.169758559,0.989212456,0,0.427941605,0.542683142,4.450840955,0,0.321271838,-0.181719155,0.127926537,-0.396617006,0.57905849,12.12748512,1.283584247
Iyogelo,Ihh042,i081,male,12/15/2006,,,11/21/2012,0,1,,0,0,04/12/2010,,2012,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh042,i081,male,12/15/2006,,,11/15/2013,0,1,,0,0,04/12/2010,,2013,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh043,i082,male,6 /15/2010,15/01/2011,sick,12/4 /2010,1,0,6,0,0,15/01/2011,3,2010,0,0,7.133333206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh043,i082,male,6 /15/2010,15/01/2011,sick,11/15/2011,0,1,,0,0,15/01/2011,,2011,1,0,7.133333206,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,0.565986976,-0.24751288,-0.133920167,0,-0.264387234,0.876664777,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,1.930508438,-0.079245137,-0.043693285,0.850401281,0,0.627828335,-0.582326043,0.024735643,0,-0.688025743,4.445506509,-0.752250351,-1.128301839,-0.313465378,-0.21736005,0.141954604
Iyogelo,Ihh043,i082,male,6 /15/2010,15/01/2011,sick,11/21/2012,0,1,,0,0,15/01/2011,,2012,2,0,7.133333206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh043,i082,male,6 /15/2010,15/01/2011,sick,11/13/2013,0,1,,0,0,15/01/2011,,2013,3,0,7.133333206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh044,i083,female,6 /15/2009,15/06/2013,sick,12/4 /2010,1,0,18,0,1,15/06/2013,2,2010,0,0,48.70000076,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh044,i083,female,6 /15/2009,15/06/2013,sick,11/15/2011,1,0,30,0,1,15/06/2013,2,2011,1,0,48.70000076,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh044,i083,female,6 /15/2009,15/06/2013,sick,11/21/2012,1,0,42,0,0,15/06/2013,2,2012,2,0,48.70000076,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh044,i083,female,6 /15/2009,15/06/2013,sick,11/13/2013,0,1,,0,0,15/06/2013,,2013,3,0,48.70000076,1,1,3,2,0,0.799279427,-0.276526989,-0.259540437,-0.625506825,0,-0.397754328,-0.251382785,-0.129139671,0,-0.163762852,-0.102009493,0.802485639,-0.131366631,-0.143506066,-0.0722459,-0.10822485,0,1.819201567,-0.570907329,-0.349123632,-0.911264542,0,-2.262390403,-2.642795412,-2.016422879,0,-0.848708817,-1.249304466,4.068082297,-2.226683317,-1.767815674,-1.922981119,-0.958461479
Iyogelo,Ihh044,i084,male,10/15/2010,,,12/4 /2010,1,0,2,0,0,04/12/2010,4,2010,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh044,i084,male,10/15/2010,,,11/15/2011,0,1,,0,0,04/12/2010,,2011,1,0,,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,-0.434013024,0.75248712,-0.133920167,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,1.665430613,-0.043216514,0.115292611,0.787808755,0,-0.388801373,1.119550222,-0.484214508,0,-1.477874611,-2.037277342,-2.019689222,-2.290817666,-1.967512069,-1.255701879,-1.009125015
Iyogelo,Ihh044,i084,male,10/15/2010,,,11/21/2012,0,1,,0,0,04/12/2010,,2012,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh044,i084,male,10/15/2010,,,11/13/2013,0,1,,0,0,04/12/2010,,2013,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh045,i085,male,9 /15/2010,15/06/2013,sick,12/4 /2010,1,0,3,0,0,15/06/2013,3,2010,0,0,33.46666718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh045,i085,male,9 /15/2010,15/06/2013,sick,11/15/2011,1,0,15,0,0,15/06/2013,3,2011,1,0,33.46666718,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh045,i085,male,9 /15/2010,15/06/2013,sick,11/21/2012,1,0,27,0,0,15/06/2013,3,2012,2,0,33.46666718,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh045,i085,male,9 /15/2010,15/06/2013,sick,11/13/2013,0,1,,0,0,15/06/2013,,2013,3,0,33.46666718,1,1,3,2,0,0.799279427,-0.276526989,-0.259540437,0.374493175,0,0.602245672,-0.251382785,-0.129139671,0,0.836237148,-0.102009493,-0.197514361,-0.131366631,-0.143506066,-0.0722459,-0.10822485,0,1.967669485,-0.304472184,-0.013361543,0.591740472,0,1.021504409,-0.201399682,0.376012811,0,1.419013002,-1.490171318,-1.98650399,-2.8150596,-2.041844623,-1.204343709,-0.849142778
Iyogelo,Ihh046,i086,female,4 /15/2010,,,12/4 /2010,1,0,8,0,0,13/11/2013,4,2010,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh046,i086,female,4 /15/2010,,,11/15/2011,1,0,20,0,0,13/11/2013,3,2011,1,0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh046,i086,female,4 /15/2010,,,11/21/2012,1,0,32,0,0,13/11/2013,4,2012,2,0,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh046,i086,female,4 /15/2010,,,11/13/2013,1,0,44,0,0,13/11/2013,4,2013,3,0,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh046,i087,female,4 /15/2010,,,12/4 /2010,1,0,8,0,0,13/11/2013,4,2010,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh046,i087,female,4 /15/2010,,,11/15/2011,1,0,20,0,0,13/11/2013,2,2011,1,0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh046,i087,female,4 /15/2010,,,11/21/2012,1,0,32,0,0,13/11/2013,3,2012,2,0,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh046,i087,female,4 /15/2010,,,11/13/2013,1,0,44,0,0,13/11/2013,3,2013,3,0,,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh047,i088,male,7 /15/2009,15/06/2011,sick,12/6 /2010,1,0,17,0,0,15/06/2011,3,2010,0,0,23.33333397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh047,i088,male,7 /15/2009,15/06/2011,sick,11/16/2011,0,1,,0,0,15/06/2011,,2011,1,0,23.33333397,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,0.565986976,-0.24751288,-0.133920167,0,-0.264387234,-0.123335223,0.90760039,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,2.229923699,-0.190375524,0.00214045,1.059555902,0,0.879220864,-0.609138553,0.076061627,0,-0.670811641,-1.048043511,5.539230337,-0.98831545,-0.01965552,-0.003440972,0.394686589
Iyogelo,Ihh047,i088,male,7 /15/2009,15/06/2011,sick,11/22/2012,0,1,,0,0,15/06/2011,,2012,2,0,23.33333397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh047,i088,male,7 /15/2009,15/06/2011,sick,11/18/2013,0,1,,0,0,15/06/2011,,2013,3,0,23.33333397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh048,i089,female,12/15/2008,15/08/2012,hyena,12/6 /2010,1,0,24,0,0,15/08/2012,3,2010,0,0,44.63333511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh048,i089,female,12/15/2008,15/08/2012,hyena,11/16/2011,1,0,36,0,0,15/08/2012,3,2011,1,0,44.63333511,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh048,i089,female,12/15/2008,15/08/2012,hyena,11/20/2012,0,1,,0,0,15/08/2012,,2012,2,0,44.63333511,1,1,2,1,0,0.789064152,-0.283950338,-0.264674466,-0.606265704,0,0.599932758,-0.287834873,-0.137020198,0,-0.16303237,-0.138350344,-0.166386204,0.900192166,-0.102572805,-0.075389839,-0.105913187,0,1.868437448,-0.072354662,0.150876569,-1.519835551,0,0.862072918,-0.550515865,-0.032704784,0,-0.559784605,-1.406296927,-1.575613951,9.166063112,-1.131764807,-1.153333862,-0.399750351
Iyogelo,Ihh048,i089,female,12/15/2008,15/08/2012,hyena,11/12/2013,0,1,,0,0,15/08/2012,,2013,3,0,44.63333511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh049,i090,female,7 /15/2009,15/04/2011,sick,12/6 /2010,1,0,17,0,0,15/04/2011,3,2010,0,0,21.29999924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh049,i090,female,7 /15/2009,15/04/2011,sick,11/16/2011,0,1,29,0,0,15/04/2011,,2011,1,0,21.29999924,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,-0.588383044,0,0.565986976,-0.24751288,-0.133920167,0,-0.264387234,-0.123335223,0.90760039,-0.037739507,-0.040000621,-0.033620717,-0.04686716,0,2.110218096,-0.13558516,-0.07111865,-1.064821737,0,1.138916155,-0.251593646,0.420877179,0,-0.483031838,-1.012786421,5.365332806,-0.755173466,-0.108521129,-0.192115318,0.444238318
Iyogelo,Ihh049,i090,female,7 /15/2009,15/04/2011,sick,11/20/2012,1,0,41,1,0,15/04/2011,4,2012,2,0,21.29999924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh049,i090,female,7 /15/2009,15/04/2011,sick,11/12/2013,1,0,53,0,0,15/04/2011,2,2013,3,0,21.29999924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh049,i091,male,6 /15/2007,15/02/2013,sick,12/6 /2010,1,0,42,0,0,15/02/2013,3,2010,0,0,69.06666565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iyogelo,Ihh049,i091,male,6 /15/2007,15/02/2013,sick,11/16/2011,0,1,54,0,0,15/02/2013,,2011,1,0,69.06666565,1,1,1,0,0,0.699374414,-0.236334503,-0.229367911,0.411616956,0,0.565986976,-0.24751288,-0.133920167,0,-0.264387234,-0.123335223,-0.09239961,-0.037739507,0.959999379,-0.033620717,-0.04686716,0,2.414155928,0.258417434,0.213062829,0.97452398,0,0.816943156,-0.999674151,0.051510201,0,-0.682265572,-0.989693581,-0.400090562,-0.814663949,9.845235658,0.029529656,0.499285816
Iyogelo,Ihh049,i091,male,6 /15/2007,15/02/2013,sick,11/20/2012,1,0,66,0,0,15/02/2013,3,2012,2,0,69.06666565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
